"DateTime","Euro Truck Simulator 2","Wreckfest","OMSI 2","American Truck Simulator","Fernbus Simulator","City Car Driving","CarX Drift Racing Online","MudRunner","Bus Simulator 21 Next Stop","SnowRunner"
"2020-08-01 00:00:00",25347,1259,1060,6838,235,440,510,654,,
"2020-08-02 00:00:00",28528,1446,1253,7496,285,491,507,739,,
"2020-08-03 00:00:00",26546,1455,1103,6355,232,481,450,638,,
"2020-08-04 00:00:00",25953,1432,1162,5866,244,488,511,623,,
"2020-08-05 00:00:00",24503,1370,1063,5575,220,447,473,559,,
"2020-08-06 00:00:00",23282,1253,981,5270,219,465,611,588,,
"2020-08-07 00:00:00",22329,1272,995,5295,212,437,566,587,,
"2020-08-08 00:00:00",24303,1118,1032,5839,220,447,586,658,,
"2020-08-09 00:00:00",25944,1243,1131,6393,239,477,560,718,,
"2020-08-10 00:00:00",23135,1131,1033,5712,225,447,575,602,,
"2020-08-11 00:00:00",22970,1112,1017,5137,203,475,533,593,,
"2020-08-12 00:00:00",22258,1100,1011,4941,196,469,564,553,,
"2020-08-13 00:00:00",22392,1102,968,4888,219,485,522,579,,
"2020-08-14 00:00:00",22600,1145,982,4876,218,464,536,560,,
"2020-08-15 00:00:00",25342,1152,1051,5825,249,470,526,627,,
"2020-08-16 00:00:00",27086,1310,1209,6369,270,471,530,656,,
"2020-08-17 00:00:00",24799,1107,1118,5469,238,485,561,564,,
"2020-08-18 00:00:00",26518,1012,1057,5377,230,456,550,574,,
"2020-08-19 00:00:00",27338,1057,1086,5412,238,453,517,559,,
"2020-08-20 00:00:00",27484,1022,1000,5445,221,460,533,544,,
"2020-08-21 00:00:00",27138,1068,1025,5616,230,459,529,562,,
"2020-08-22 00:00:00",30436,1093,1096,6624,271,457,564,633,,
"2020-08-23 00:00:00",34063,1125,1290,7012,306,517,537,684,,
"2020-08-24 00:00:00",30005,1055,1325,6141,270,488,522,612,,
"2020-08-25 00:00:00",28517,1002,1266,5525,268,488,531,599,,
"2020-08-26 00:00:00",28249,1039,1194,5405,280,479,576,622,,
"2020-08-27 00:00:00",27969,957,1189,5124,272,463,569,562,,
"2020-08-28 00:00:00",27087,1119,1201,4945,316,458,560,570,,
"2020-08-29 00:00:00",28849,1198,1261,5737,340,472,581,667,,
"2020-08-30 00:00:00",31736,1147,1431,5935,345,511,590,725,,
"2020-08-31 00:00:00",27219,1132,1234,5260,302,483,578,582,,
"2020-09-01 00:00:00",26663,1054,1226,4817,280,461,555,568,,
"2020-09-02 00:00:00",25652,1004,1211,4791,264,484,558,539,,
"2020-09-03 00:00:00",25524,1041,1218,4697,229,455,554,542,,
"2020-09-04 00:00:00",25562,1107,1229,4631,257,485,594,568,,
"2020-09-05 00:00:00",27600,1104,1262,5077,291,511,611,642,,
"2020-09-06 00:00:00",29644,1164,1356,5496,326,506,626,720,,
"2020-09-07 00:00:00",27440,1187,1283,5599,291,479,624,598,,
"2020-09-08 00:00:00",25972,1114,1235,4941,265,467,612,581,,
"2020-09-09 00:00:00",25116,1129,1181,4556,237,530,658,565,,
"2020-09-10 00:00:00",25041,959,1165,4469,235,829,644,655,,
"2020-09-11 00:00:00",25964,1220,1204,4457,242,865,672,1149,,
"2020-09-12 00:00:00",26722,1115,1257,5516,275,841,720,1556,,
"2020-09-13 00:00:00",30105,1049,1308,6134,291,873,746,1766,,
"2020-09-14 00:00:00",26765,1036,1154,5412,226,811,711,1458,,
"2020-09-15 00:00:00",25853,1435,1089,4930,231,677,744,1118,,
"2020-09-16 00:00:00",26129,1566,1118,4942,214,659,728,927,,
"2020-09-17 00:00:00",25156,1500,1143,4831,235,640,752,943,,
"2020-09-18 00:00:00",27394,2141,1156,4717,258,635,714,849,,
"2020-09-19 00:00:00",29492,2441,1198,5902,278,622,793,991,,
"2020-09-20 00:00:00",30187,2732,1325,5829,275,595,779,1004,,
"2020-09-21 00:00:00",26653,2498,1182,5135,230,542,842,729,,
"2020-09-22 00:00:00",26433,2199,1152,4773,227,526,814,646,,
"2020-09-23 00:00:00",26266,1959,1174,4787,238,523,783,702,,
"2020-09-24 00:00:00",25391,1830,1203,4724,244,552,746,676,,
"2020-09-25 00:00:00",27495,1861,1314,4989,292,610,767,733,,
"2020-09-26 00:00:00",30053,1827,1407,5690,322,603,744,801,,
"2020-09-27 00:00:00",31698,1910,1467,6174,344,565,797,896,,
"2020-09-28 00:00:00",26547,1681,1253,5135,264,518,759,657,,
"2020-09-29 00:00:00",26305,1647,1246,4798,255,488,727,636,,
"2020-09-30 00:00:00",25845,1519,1245,6923,234,482,758,686,,
"2020-10-01 00:00:00",25701,1426,1235,6600,223,530,763,656,,
"2020-10-02 00:00:00",27378,1520,1296,6268,270,570,813,682,,
"2020-10-03 00:00:00",29757,1720,1372,7337,299,608,824,832,,
"2020-10-04 00:00:00",31385,1744,1473,7604,315,555,853,949,,
"2020-10-05 00:00:00",26859,1511,1259,6423,225,542,824,742,,
"2020-10-06 00:00:00",29970,1552,1242,5967,252,537,841,731,,
"2020-10-07 00:00:00",30971,1446,1227,6063,277,509,823,768,,
"2020-10-08 00:00:00",32273,1391,1248,6123,262,570,836,780,,
"2020-10-09 00:00:00",33903,1509,1320,7004,290,586,842,823,,
"2020-10-10 00:00:00",37695,1577,1312,8151,328,595,859,1008,,
"2020-10-11 00:00:00",42591,1598,1505,8560,351,554,894,1047,,
"2020-10-12 00:00:00",37143,1570,1294,7517,269,537,868,859,,
"2020-10-13 00:00:00",34324,1402,1281,6607,269,507,889,809,,
"2020-10-14 00:00:00",32209,1410,1233,5899,273,509,850,826,,
"2020-10-15 00:00:00",31758,1377,1241,5705,234,502,846,811,,
"2020-10-16 00:00:00",33383,1425,1431,5906,269,570,903,821,,
"2020-10-17 00:00:00",36100,1565,1420,6557,314,608,918,963,,
"2020-10-18 00:00:00",37853,1502,1580,7146,313,582,979,1011,,
"2020-10-19 00:00:00",31491,1308,1341,6054,252,512,907,756,,
"2020-10-20 00:00:00",31167,1316,1321,5451,258,525,878,773,,
"2020-10-21 00:00:00",30664,1341,1277,5305,238,521,946,755,,
"2020-10-22 00:00:00",29852,1281,1295,5231,222,539,898,769,,
"2020-10-23 00:00:00",32534,1602,1329,5618,264,564,982,785,,
"2020-10-24 00:00:00",35123,1849,1455,6626,306,624,969,908,,
"2020-10-25 00:00:00",35613,2466,1551,7253,307,575,995,987,,
"2020-10-26 00:00:00",30867,2152,1272,6100,260,515,1019,702,,
"2020-10-27 00:00:00",32913,1909,1244,5813,240,568,921,719,,
"2020-10-28 00:00:00",34449,1793,1229,5857,232,523,916,733,,
"2020-10-29 00:00:00",34828,1566,1120,5875,245,522,1035,713,,
"2020-10-30 00:00:00",36163,1794,1326,6098,323,779,1420,769,,
"2020-10-31 00:00:00",40017,1697,1478,8172,344,909,1706,899,,
"2020-11-01 00:00:00",42807,1717,1596,7716,361,940,1973,921,,
"2020-11-02 00:00:00",38981,1581,1275,6310,294,844,1983,730,,
"2020-11-03 00:00:00",35063,1629,1251,5885,267,730,1743,715,,
"2020-11-04 00:00:00",34573,1583,1242,5673,262,645,1569,736,,
"2020-11-05 00:00:00",33374,1541,1271,5733,245,608,1579,688,,
"2020-11-06 00:00:00",34691,1989,1395,6299,267,671,1567,764,,
"2020-11-07 00:00:00",37572,1922,1509,7753,303,671,1631,879,,
"2020-11-08 00:00:00",37831,1923,1584,8342,329,594,1530,979,,
"2020-11-09 00:00:00",32364,1610,1338,6796,247,555,1364,756,,
"2020-11-10 00:00:00",32051,1654,1277,6255,211,512,1382,703,,
"2020-11-11 00:00:00",32611,1537,1361,6631,230,505,1402,724,,
"2020-11-12 00:00:00",30379,1493,1261,11555,208,523,1397,694,,
"2020-11-13 00:00:00",31689,1693,1329,10110,235,572,1455,740,,
"2020-11-14 00:00:00",34642,1712,1397,11515,262,584,1565,815,,
"2020-11-15 00:00:00",35928,1718,1557,11296,274,565,1545,923,,
"2020-11-16 00:00:00",30196,1425,1232,8562,192,495,1500,693,,
"2020-11-17 00:00:00",29979,1455,1260,7861,202,487,1480,705,,
"2020-11-18 00:00:00",29910,1431,1188,7490,225,504,1457,672,,
"2020-11-19 00:00:00",29637,1445,1250,6973,209,529,1487,681,,
"2020-11-20 00:00:00",31010,1656,1364,7423,272,529,1541,789,,
"2020-11-21 00:00:00",34873,1719,1425,8779,283,577,1587,941,,
"2020-11-22 00:00:00",36512,1649,1511,9391,276,534,1633,914,,
"2020-11-23 00:00:00",29457,1437,1211,7351,228,464,1406,755,,
"2020-11-24 00:00:00",31291,1420,1220,7393,215,501,1387,708,,
"2020-11-25 00:00:00",31169,1411,1281,7319,219,468,1370,797,,
"2020-11-26 00:00:00",35127,1624,1324,8460,245,570,1912,1431,,
"2020-11-27 00:00:00",38630,1998,1407,8385,281,632,2335,1902,,
"2020-11-28 00:00:00",43705,2009,1505,9421,326,754,2451,2306,,
"2020-11-29 00:00:00",44958,2044,1582,9748,365,682,2598,2425,,
"2020-11-30 00:00:00",40166,1860,1365,7851,281,603,2531,2026,,
"2020-12-01 00:00:00",41567,1755,1569,7247,279,635,2557,1916,,
"2020-12-02 00:00:00",38395,1694,1494,9021,262,532,2031,1525,,
"2020-12-03 00:00:00",36809,1611,1494,9114,252,516,1905,1344,,
"2020-12-04 00:00:00",36626,1800,1689,9657,307,580,1839,1351,,
"2020-12-05 00:00:00",40534,1780,1700,12051,324,595,1859,1397,,
"2020-12-06 00:00:00",41114,1818,1808,11748,343,550,1763,1329,,
"2020-12-07 00:00:00",34619,1504,1548,9368,256,493,1621,1028,,
"2020-12-08 00:00:00",34502,1663,1541,8342,264,475,1602,1015,,
"2020-12-09 00:00:00",32233,1550,1478,7778,248,456,1569,940,,
"2020-12-10 00:00:00",30473,1322,2213,7220,246,467,1420,864,,
"2020-12-11 00:00:00",32857,1776,2036,7515,261,539,1509,892,,
"2020-12-12 00:00:00",36906,1664,1988,9073,314,563,1510,1080,,
"2020-12-13 00:00:00",37757,1616,2161,9294,301,517,1474,1089,,
"2020-12-14 00:00:00",31621,1497,1695,7729,226,466,1369,827,,
"2020-12-15 00:00:00",33558,1423,1682,7111,294,424,1295,764,,
"2020-12-16 00:00:00",34862,1406,1640,7331,315,435,1319,765,,
"2020-12-17 00:00:00",39455,1353,1617,7967,268,477,1352,777,,
"2020-12-18 00:00:00",42186,1632,1579,8467,297,467,1409,793,,
"2020-12-19 00:00:00",49050,1701,1671,10134,376,539,1429,960,,
"2020-12-20 00:00:00",52193,1704,1740,10712,370,531,1462,1007,,
"2020-12-21 00:00:00",47005,1637,1661,8998,314,460,1426,797,,
"2020-12-22 00:00:00",43502,1718,1563,8346,324,512,1552,785,,
"2020-12-23 00:00:00",43195,2014,1721,8556,310,787,2029,991,,
"2020-12-24 00:00:00",40008,1508,1744,9123,449,925,2328,1125,,
"2020-12-25 00:00:00",44705,1879,1742,10151,609,1156,2790,1302,,
"2020-12-26 00:00:00",50476,2271,1828,10677,561,1190,2772,1571,,
"2020-12-27 00:00:00",53960,2407,1932,10860,543,1168,2929,1707,,
"2020-12-28 00:00:00",48324,2439,1743,9603,449,1095,2836,1494,,
"2020-12-29 00:00:00",47635,2458,1660,9339,425,1138,2946,1504,,
"2020-12-30 00:00:00",47105,2545,1614,9317,426,1090,2990,1595,,
"2020-12-31 00:00:00",42812,1781,1696,9128,392,1145,2911,1494,,
"2021-01-01 00:00:00",47893,2481,1765,10813,395,1108,3031,1643,,
"2021-01-02 00:00:00",50998,2635,1710,10882,391,1031,3118,1663,,
"2021-01-03 00:00:00",51480,2270,1749,11008,378,1058,3218,1742,,
"2021-01-04 00:00:00",44635,2122,1498,9649,324,1062,3207,1441,,
"2021-01-05 00:00:00",45721,2164,1465,8482,318,1066,3223,1357,,
"2021-01-06 00:00:00",43898,1945,1462,8382,288,967,3175,1270,,
"2021-01-07 00:00:00",41540,2021,1343,7978,293,869,2902,1118,,
"2021-01-08 00:00:00",41632,2175,1484,8247,281,889,2840,1186,,
"2021-01-09 00:00:00",45712,2236,1575,9468,334,849,2890,1299,,
"2021-01-10 00:00:00",46138,2087,1657,9810,357,776,2800,1287,,
"2021-01-11 00:00:00",38780,1798,1375,8642,300,664,2523,1022,,
"2021-01-12 00:00:00",38060,2008,1379,7748,292,695,2478,974,,
"2021-01-13 00:00:00",37013,1934,1389,7634,301,711,2522,935,,
"2021-01-14 00:00:00",36628,1867,1390,7273,289,735,2608,896,,
"2021-01-15 00:00:00",37975,2152,1496,7529,284,780,2746,960,,
"2021-01-16 00:00:00",43391,2226,1724,9126,352,786,2645,1155,,
"2021-01-17 00:00:00",42937,2014,1701,9709,361,728,2619,1115,,
"2021-01-18 00:00:00",35627,1865,1549,7943,279,671,2435,889,,
"2021-01-19 00:00:00",35256,1771,1442,7204,280,815,2501,834,,
"2021-01-20 00:00:00",34987,1804,1494,7152,264,831,2341,842,,
"2021-01-21 00:00:00",37413,1796,1475,7169,258,925,2381,832,,
"2021-01-22 00:00:00",39167,2167,1511,7699,302,918,2629,870,,
"2021-01-23 00:00:00",44064,2163,1652,9646,320,975,2550,1073,,
"2021-01-24 00:00:00",45072,2085,1746,10028,315,947,2452,1089,,
"2021-01-25 00:00:00",37315,1851,1424,8401,278,874,2321,853,,
"2021-01-26 00:00:00",36799,1775,1343,7872,271,773,2305,844,,
"2021-01-27 00:00:00",36278,1765,1441,7166,286,738,2325,804,,
"2021-01-28 00:00:00",36448,1770,1602,7148,267,706,2390,803,,
"2021-01-29 00:00:00",37984,2136,1707,7146,305,739,2540,809,,
"2021-01-30 00:00:00",42143,2047,1710,8708,375,791,2552,1012,,
"2021-01-31 00:00:00",42998,1990,1800,9561,359,723,2496,1037,,
"2021-02-01 00:00:00",36299,1692,1496,8006,294,612,2386,842,,
"2021-02-02 00:00:00",39502,1704,1487,7830,295,635,2437,792,,
"2021-02-03 00:00:00",41254,1672,1437,7908,266,673,2472,785,,
"2021-02-04 00:00:00",41757,1717,1492,8384,272,653,2349,744,,
"2021-02-05 00:00:00",43233,1994,1511,9105,296,705,2519,821,,
"2021-02-06 00:00:00",48149,2108,1616,11214,316,765,2590,958,,
"2021-02-07 00:00:00",51970,1907,1791,11902,352,696,2543,1010,,
"2021-02-08 00:00:00",43092,1642,1460,8903,266,627,2368,807,,
"2021-02-09 00:00:00",40897,1930,1421,8662,261,692,2242,751,,
"2021-02-10 00:00:00",38378,1995,1411,8206,275,662,2214,742,,
"2021-02-11 00:00:00",38373,1836,1389,7993,323,674,2375,761,,
"2021-02-12 00:00:00",40902,2400,1431,8422,343,837,3518,1059,,
"2021-02-13 00:00:00",45983,2590,1573,10487,430,915,4132,1432,,
"2021-02-14 00:00:00",48004,2459,1664,10804,407,909,4365,1601,,
"2021-02-15 00:00:00",41708,2446,1473,9360,348,818,4471,1341,,
"2021-02-16 00:00:00",40521,2093,1489,8640,322,733,3724,1160,,
"2021-02-17 00:00:00",38301,2043,1416,7787,292,693,3237,1050,,
"2021-02-18 00:00:00",36841,1894,1445,7571,287,694,3121,955,,
"2021-02-19 00:00:00",37908,2371,1409,7703,314,759,2957,906,,
"2021-02-20 00:00:00",41690,2303,1462,8869,346,831,3054,1008,,
"2021-02-21 00:00:00",41437,2122,1553,9126,301,759,2885,992,,
"2021-02-22 00:00:00",34824,1866,1326,7897,269,718,2611,843,,
"2021-02-23 00:00:00",33826,1799,1327,6887,219,673,2463,771,,
"2021-02-24 00:00:00",33198,1766,1374,6670,236,631,2466,732,,
"2021-02-25 00:00:00",32801,1677,1351,6491,244,606,2384,718,,
"2021-02-26 00:00:00",34676,2096,1368,6660,284,670,2574,780,,
"2021-02-27 00:00:00",39764,2143,1451,8027,312,759,2805,916,,
"2021-02-28 00:00:00",39636,1964,1479,8510,346,686,2664,953,,
"2021-03-01 00:00:00",33457,1642,1296,7394,265,663,2548,717,,
"2021-03-02 00:00:00",32795,1913,1461,6692,253,645,2500,688,,
"2021-03-03 00:00:00",32182,2414,1428,6510,250,629,2490,706,,
"2021-03-04 00:00:00",32845,2644,1405,6198,245,732,2488,701,,
"2021-03-05 00:00:00",34781,3107,1377,6415,274,755,2642,764,,
"2021-03-06 00:00:00",38348,3014,1477,7810,316,809,2656,887,,
"2021-03-07 00:00:00",39523,2634,1569,8171,298,1324,2594,960,,
"2021-03-08 00:00:00",33476,2236,1336,7069,212,2293,2419,746,,
"2021-03-09 00:00:00",33455,2181,1309,6495,229,2399,2398,724,,
"2021-03-10 00:00:00",32256,2013,1233,6227,238,1532,2368,690,,
"2021-03-11 00:00:00",34064,1991,1257,5899,227,1276,2364,718,,
"2021-03-12 00:00:00",35430,2555,1297,6150,260,1267,2473,751,,
"2021-03-13 00:00:00",38753,2470,1440,7611,307,1175,2566,926,,
"2021-03-14 00:00:00",39399,2237,1516,8546,321,1056,2595,923,,
"2021-03-15 00:00:00",33159,1888,1263,7211,233,829,2460,733,,
"2021-03-16 00:00:00",32566,2035,1220,6600,224,799,2336,702,,
"2021-03-17 00:00:00",32655,2104,1337,6322,239,780,2586,673,,
"2021-03-18 00:00:00",32484,1943,1279,6241,231,810,2645,674,,
"2021-03-19 00:00:00",34506,2337,1395,6434,265,834,2690,702,,
"2021-03-20 00:00:00",37417,2199,1486,7426,312,855,2701,831,,
"2021-03-21 00:00:00",38391,2025,1642,7854,331,833,2637,908,,
"2021-03-22 00:00:00",32673,1879,1297,6766,265,735,2564,692,,
"2021-03-23 00:00:00",36130,1887,1379,8373,266,720,2513,685,,
"2021-03-24 00:00:00",36368,1664,1301,8037,259,733,2573,674,,
"2021-03-25 00:00:00",38271,1815,1244,7948,238,731,2519,652,,
"2021-03-26 00:00:00",40891,2096,1278,8183,294,725,2639,681,,
"2021-03-27 00:00:00",45252,2040,1450,9371,349,730,2488,760,,
"2021-03-28 00:00:00",47214,1950,1477,10041,344,705,2411,794,,
"2021-03-29 00:00:00",41026,1723,1253,8537,269,680,2296,624,,
"2021-03-30 00:00:00",37801,1556,1635,7244,220,650,2298,611,,
"2021-03-31 00:00:00",36413,1632,1483,7088,233,621,2198,590,,
"2021-04-01 00:00:00",36303,1779,1616,7131,233,623,2381,623,,
"2021-04-02 00:00:00",41876,2034,1762,7918,280,714,2407,737,,
"2021-04-03 00:00:00",42631,1911,1681,7956,318,778,2391,769,,
"2021-04-04 00:00:00",42466,1911,1713,8260,339,728,2447,789,,
"2021-04-05 00:00:00",40240,1698,1753,7277,341,710,2421,808,,
"2021-04-06 00:00:00",40146,1660,1526,6328,288,699,2262,693,,
"2021-04-07 00:00:00",39248,1581,1444,6033,263,688,2291,706,,
"2021-04-08 00:00:00",52992,1571,1413,5947,239,643,2213,634,,
"2021-04-09 00:00:00",52555,2017,1370,6408,244,681,2266,680,,
"2021-04-10 00:00:00",57929,2040,1405,8116,273,661,2334,764,,
"2021-04-11 00:00:00",60084,1806,1470,8852,287,680,2325,827,,
"2021-04-12 00:00:00",50314,1741,1232,7764,208,584,2243,615,,
"2021-04-13 00:00:00",47403,1534,1241,6907,220,568,2166,608,,
"2021-04-14 00:00:00",45130,1610,1240,6554,223,630,2175,640,,
"2021-04-15 00:00:00",43503,1602,1225,6308,244,617,2262,614,,
"2021-04-16 00:00:00",43672,1977,1262,6299,239,667,2322,650,,
"2021-04-17 00:00:00",46312,1782,1315,7227,235,710,2408,733,,
"2021-04-18 00:00:00",46676,1712,1317,7572,272,694,2286,777,,
"2021-04-19 00:00:00",38270,1669,1183,6625,252,655,2259,616,,
"2021-04-20 00:00:00",36552,1632,1139,6031,253,655,2192,592,,
"2021-04-21 00:00:00",37945,1502,1222,5993,269,694,2245,597,,
"2021-04-22 00:00:00",35557,1560,1284,5835,259,632,2269,568,,
"2021-04-23 00:00:00",36959,1942,1440,5922,273,685,2414,575,,
"2021-04-24 00:00:00",38855,1792,1529,7005,299,697,2384,673,,
"2021-04-25 00:00:00",42354,1657,1580,7338,293,687,2482,781,,
"2021-04-26 00:00:00",34831,1637,1382,6633,236,660,2339,590,,
"2021-04-27 00:00:00",34901,1541,1359,5719,241,642,2380,578,,
"2021-04-28 00:00:00",37711,1475,1250,6105,235,594,2304,547,,
"2021-04-29 00:00:00",37768,1584,1261,6138,235,601,2361,549,,
"2021-04-30 00:00:00",40765,1936,1389,6154,272,645,2496,599,,
"2021-05-01 00:00:00",43931,1847,1485,7220,313,668,2441,719,,
"2021-05-02 00:00:00",45867,1770,1537,7416,305,689,2564,813,,
"2021-05-03 00:00:00",39765,1682,1323,6797,233,649,2436,662,,
"2021-05-04 00:00:00",38333,2010,1323,6200,248,629,2294,664,,
"2021-05-05 00:00:00",38095,2183,1277,5960,272,618,2334,611,,
"2021-05-06 00:00:00",36933,1986,1226,5816,269,608,2462,618,,
"2021-05-07 00:00:00",38318,2124,1312,5688,291,593,2497,615,,
"2021-05-08 00:00:00",39358,2288,1289,6734,298,659,2534,680,,
"2021-05-09 00:00:00",38412,2082,1292,7031,259,596,2447,677,,
"2021-05-10 00:00:00",33804,2001,1162,6294,227,563,2326,576,,
"2021-05-11 00:00:00",37832,1978,1196,6322,240,563,2549,559,,
"2021-05-12 00:00:00",41513,2113,1256,6793,263,589,2644,579,,
"2021-05-13 00:00:00",42934,2005,1344,6628,309,581,2600,636,,
"2021-05-14 00:00:00",44076,2269,1282,6699,291,642,2688,635,,
"2021-05-15 00:00:00",44460,2264,1269,7642,336,615,2758,673,,
"2021-05-16 00:00:00",48792,2315,1426,8506,319,608,2707,725,,
"2021-05-17 00:00:00",41218,2027,1222,7135,257,614,2719,540,,
"2021-05-18 00:00:00",37244,1976,1208,6546,233,606,2693,593,,3330
"2021-05-19 00:00:00",35624,1899,1192,6127,220,631,2752,553,,4004
"2021-05-20 00:00:00",33247,1792,1172,5823,278,613,2606,560,,4470
"2021-05-21 00:00:00",34972,2073,1300,6600,297,684,2771,640,,4741
"2021-05-22 00:00:00",37051,1921,1303,8252,330,665,2758,702,,5334
"2021-05-23 00:00:00",38757,2017,1359,8913,303,675,2879,734,,5865
"2021-05-24 00:00:00",33128,1893,1360,7204,296,665,2699,636,,5328
"2021-05-25 00:00:00",31834,1737,1212,6883,224,655,2576,593,,4823
"2021-05-26 00:00:00",30848,1778,1157,6743,237,681,2528,579,,4591
"2021-05-27 00:00:00",30855,1673,1111,7006,255,719,2595,523,,4320
"2021-05-28 00:00:00",33428,1819,1198,8610,272,949,3267,524,,4317
"2021-05-29 00:00:00",37132,1642,1230,9959,282,1000,3446,570,,4650
"2021-05-30 00:00:00",38879,1694,1242,10919,304,1007,3644,618,,4840
"2021-05-31 00:00:00",34447,1641,1186,9690,236,991,3667,478,,4598
"2021-06-01 00:00:00",30998,1709,1126,8191,225,814,3166,444,,3909
"2021-06-02 00:00:00",30942,1604,1099,7787,241,744,3114,481,,3733
"2021-06-03 00:00:00",33300,1598,1167,7540,263,736,3274,510,,3667
"2021-06-04 00:00:00",33502,1859,1159,7187,250,697,3007,495,,3583
"2021-06-05 00:00:00",35362,1631,1197,7884,299,672,2899,547,,3943
"2021-06-06 00:00:00",36921,1797,1290,8447,278,681,2911,596,,4235
"2021-06-07 00:00:00",30810,1836,1163,7204,221,632,2745,475,,3467
"2021-06-08 00:00:00",30984,2222,1191,6738,214,656,3137,468,,3284
"2021-06-09 00:00:00",29454,2233,1118,6376,185,627,3235,468,,3197
"2021-06-10 00:00:00",33776,2061,1110,6565,176,645,3138,446,,2936
"2021-06-11 00:00:00",34966,2130,1066,6187,182,640,3177,458,,2990
"2021-06-12 00:00:00",39131,2092,1134,6892,224,612,3391,524,,3279
"2021-06-13 00:00:00",41636,2242,1265,7535,232,626,3254,550,,3593
"2021-06-14 00:00:00",34606,2001,1114,6732,164,643,3181,483,,3022
"2021-06-15 00:00:00",32805,1748,1098,6065,156,655,3174,431,,2716
"2021-06-16 00:00:00",32166,1705,1084,6055,171,645,3150,408,,2671
"2021-06-17 00:00:00",31261,1677,1099,5664,176,652,2985,437,,2512
"2021-06-18 00:00:00",31945,1612,1132,5604,186,625,3010,444,,2464
"2021-06-19 00:00:00",32177,1722,1087,6410,202,637,2912,544,,2720
"2021-06-20 00:00:00",36339,1868,1297,6873,233,645,3124,553,,3010
"2021-06-21 00:00:00",31993,1617,1176,5938,190,625,3036,444,,2531
"2021-06-22 00:00:00",31808,1583,1391,5715,171,593,2981,469,,2631
"2021-06-23 00:00:00",29071,1414,1313,5806,176,625,2929,446,,3148
"2021-06-24 00:00:00",30671,1479,1323,5567,193,716,3294,453,,3495
"2021-06-25 00:00:00",33815,1836,1267,6387,212,779,3805,734,,3447
"2021-06-26 00:00:00",35238,1735,1280,7536,225,814,3842,934,,3994
"2021-06-27 00:00:00",39885,1927,1410,8428,254,837,4289,979,,4494
"2021-06-28 00:00:00",34686,1735,1269,7507,197,883,4258,913,,3737
"2021-06-29 00:00:00",35223,1735,1227,7155,181,823,4246,887,,3709
"2021-06-30 00:00:00",35750,1719,1234,7074,233,852,4167,865,,3771
"2021-07-01 00:00:00",35204,1850,1250,6991,204,852,4093,806,,3782
"2021-07-02 00:00:00",33591,1769,1192,6990,236,786,4071,824,,3665
"2021-07-03 00:00:00",36549,1569,1195,7717,237,813,4043,913,,3922
"2021-07-04 00:00:00",40251,1960,1380,8270,281,853,4391,907,,4350
"2021-07-05 00:00:00",36278,1829,1219,7776,232,905,4315,813,,4192
"2021-07-06 00:00:00",35106,1609,1185,7275,217,830,4230,802,,3627
"2021-07-07 00:00:00",33885,1487,1146,7002,224,781,3966,768,,3419
"2021-07-08 00:00:00",33458,1654,1160,6994,228,810,4114,774,,3420
"2021-07-09 00:00:00",33182,1668,1173,7109,220,703,3664,745,,3317
"2021-07-10 00:00:00",33439,1641,1139,7353,216,661,3619,719,,3485
"2021-07-11 00:00:00",37109,1453,1326,7965,235,670,3594,736,,3775
